LAD14CD,LAD16NM,construction,manufacture_advanced,manufacture_agrochemical,manufacture_automotive,manufacture_chemical_pharma,manufacture_construction,manufacture_electrical,manufacture_food,manufacture_food_2,manufacture_footwear_leather,manufacture_furniture,manufacture_light_misc,manufacture_machinery,manufacture_metallurgy,manufacture_metallurgy_misc,manufacture_metallurgy_tools,manufacture_optics,manufacture_paper,manufacture_plastic,manufacture_rubber,manufacture_shipbuilding,manufacture_textiles,manufacturing_aerospace,manufacturing_misc,mining_mining,mining_oil_gas,primary_farming,primary_fishing,primary_forestry,primary_livestock,services_agriculture_rural,services_automotive,services_business_support,services_cleaning_facilities,services_computing,services_consumer_retail,services_creative,services_creative_content,services_cultural,services_education,services_energy,services_finance_insurance,services_finance_real_state,services_freight_transport,services_head_offices,services_health,services_human_resources,services_kibs,services_leisure,services_professional_public,services_publishing,services_r_and_d,services_real_estate,services_repair_transport,services_residential_social_work,services_retail_misc,services_technical_engineering,services_telecommunications,services_transport_storage,services_travelling_tourism,services_urban_transport,services_waste_recycling,wholesale_repair_machinery,wholesale_retail_misc
E07000190,Taunton Deane,0.6496306094,0.403306844,0.3465607535,0.462654036,0.6022746293,0.2861458277,0.1756682501,0.5511187823,0.3932798841,0.4449370837,0.5226077085,0.290647983,0.3164273317,0.3225662294,1.4371e-05,0.3395429601,0.4194215626,0.6610604655,0.5267034289,0.1910340186,0.4736921191,0.3664771049,0.5075791953,0.7755334202,0.7098470961,0.2958055735,0.5984598687,0.5276814903,0.5397649938,0.6568234275,0.4700209319,0.4845664384,0.4776256579,0.4710886656,0.5400288537,0.507121968,0.8446182598,0.3202556301,0.5678368124,0.5393592063,0.5561395009,0.5776832287,0.4690988734,0.467593697,0.4094109882,0.6366913664,0.6227431434,0.461076574,0.5704734183,0.5746720691,0.642218535,0.2861483894,0.484401532,0.4121033953,0.3257033426,0.3905168857,0.5251706668,0.5269320739,0.1825249555,0.30781618,0.5541445357,0.3075454927,0.4751018616,0.5568751196
E07000191,West Somerset,0.8112003503,0.8819670071,0.3420151979,0.4693625587,0.5031616,0.1240253856,0.1395869479,0.6051850969,0.35862825,0.4158467707,0.4527739427,0.2526606133,0.8764156836,0.3120749232,4.169e-07,0.3599201967,0.3782551803,0.6227020174,0.5286907436,0.1609760397,0.4529801968,0.7979906041,0.4688596751,0.5510867075,0.2978633823,0.3123948462,0.8376044739,0.5378867795,0.5650363916,0.7959214035,0.4637370268,0.8967781492,0.5646786901,0.5486068534,0.7208964333,0.5402246294,0.4527661108,0.2953277652,0.622165256,0.8116455377,0.5790457038,0.323543594,0.4292252466,0.4520679576,0.9184386507,0.5947640824,0.1998902033,0.3966898868,0.5789026054,0.8329857031,0.4948790837,0.2427669195,0.4157763686,0.4044378161,0.2428748865,0.7894565131,0.53421005,0.5099196408,0.7089063576,0.4322627115,0.5757300517,0.6568791027,0.5355437501,0.2855786164
E07000192,Cannock Chase,0.2909490292,0.0873898692,0.3724691812,0.5749951699,0.4235513347,0.4883296513,0.2862215475,0.553852555,0.3922452353,0.551944911,0.4153619336,0.3754235844,0.4381074137,0.6791006268,4.2e-09,0.5291021951,0.4951038782,0.7120440392,0.52220999,0.5530268695,0.4273664065,0.4734226733,0.4498886326,0.2529113482,0.2650507442,0.2491532748,0.2275676483,0.4552409354,0.4688911552,0.524919864,0.4859248127,0.5761239485,0.7333801032,0.1885023666,0.6483399824,0.5948777409,0.8506150442,0.2852100027,0.2719693159,0.6152217821,0.3938756038,0.5628379791,0.9104080517,0.3818882614,0.6857174578,0.2054128468,0.6876153384,0.4284806581,0.4338651058,0.6902878982,0.3293481309,0.5282457889,0.4784567023,0.706195237,0.4866351438,0.4255037631,0.4698274209,0.4128640642,0.3408484512,0.1210736919,0.4537786056,0.6547483292,0.6845301989,0.6241868142
E07000193,East Staffordshire,0.6211946088,0.6801111794,0.3204436016,0.6612220911,0.7514592415,0.5612637254,0.7373387522,0.6038835276,0.5408402128,0.4674977346,0.486207664,0.3737612763,0.2403708084,0.4692615302,8.205e-07,0.7012212461,0.5151916864,0.750089498,0.5448607332,0.2669368446,0.4548435284,0.4970788739,0.4173577526,0.654463353,0.8507539027,0.2606033076,0.6787676149,0.4916447514,0.5085509298,0.5281032863,0.5968741546,0.3075628279,0.8131467542,0.468296183,0.5164789389,0.5683314161,0.1519019092,0.6548400687,0.4334676454,0.7351082622,0.4531442594,0.3928814543,0.2148607155,0.3931344513,0.2806473417,0.6097625325,0.4125886931,0.5034068376,0.5921622063,0.6311370485,0.8070742492,0.3908358208,0.6910537999,0.6400981966,0.7491341539,0.7306891247,0.4966370292,0.6293088998,0.6767360009,0.6791433852,0.6824760698,0.4756367056,0.1574111458,0.3492127235
E07000194,Lichfield,0.5178897217,0.6548749629,0.3570910164,0.6281019367,0.4565603417,0.3689121615,0.5355984525,0.4364935834,0.3693622062,0.5159641442,0.4196613084,0.3845220495,0.3753991742,0.6186227496,2.22983e-05,0.6612162833,0.5088501819,0.6207327833,0.5241619278,0.5425872199,0.4459355472,0.4651336058,0.4499335946,0.4189913855,0.4101690105,0.2528454538,0.5798856542,0.4616225176,0.4707432697,0.5772432548,0.5210714015,0.650198315,0.5133828379,0.5438824896,0.5351712361,0.5639578737,0.3424942987,0.4729671989,0.2679267521,0.5918234215,0.4241411634,0.5531773435,0.6678196991,0.3920242318,0.5538686659,0.4859578,0.5970165283,0.5098905684,0.4342124772,0.4734014831,0.4481404187,0.4272325536,0.4639030559,0.6974774327,0.4865274514,0.6164749027,0.476847575,0.5070093488,0.5797984575,0.373081234,0.5252635505,0.555054406,0.6014783929,0.7808590624
E07000195,Newcastle-under-Lyme,0.2973699598,0.3100245762,0.396427432,0.627951091,0.6981931541,0.9751432776,0.644157801,0.7113459904,0.6566138797,0.4887832921,0.4616033631,0.3573962771,0.5477058891,0.6044783945,2.1e-09,0.6518835959,0.5003400139,0.5052648192,0.5279290539,0.76363698,0.4270751789,0.6340764401,0.4719485321,0.6422297049,0.8755428215,0.2833142461,0.6764988305,0.490470692,0.4985156671,0.673375649,0.5532146725,0.548075638,0.6560156032,0.2964695034,0.4203406987,0.507112704,0.8514303191,0.3946754484,0.4838022663,0.3530987207,0.4997060045,0.3548185143,0.8347681285,0.4152339223,0.7532928069,0.6961239233,0.6145437706,0.5671598793,0.4998591613,0.8070035611,0.4993398133,0.7187932134,0.2699708117,0.7507226538,0.6214099526,0.6447723471,0.4921747685,0.5730250231,0.7662550527,0.200939354,0.5803182876,0.6842991922,0.5910775545,0.4393771808
E07000196,South Staffordshire,0.5255089322,0.5020206773,0.3519251258,0.6246507757,0.4071780099,0.5070526404,0.7062714768,0.5125353561,0.3637419454,0.516956144,0.4020920755,0.3486684514,0.4071435223,0.6011976486,4.74e-08,0.69467128,0.4657411341,0.4157694394,0.5278216393,0.8068849019,0.427045684,0.5733121416,0.4735738393,0.6265163722,0.6267063788,0.2485771891,0.5151859114,0.4691026354,0.4778159781,0.633116418,0.4994460973,0.7093256914,0.7134476662,0.4531725154,0.3464673238,0.5962172331,0.7037874885,0.4394924174,0.2784020344,0.3145972809,0.4131489872,0.4783159134,0.8774572259,0.3817902505,0.5214396974,0.299448367,0.7177423033,0.5025660078,0.4515136162,0.7009210768,0.2932897169,0.2756588731,0.5469810253,0.8870277578,0.4018030443,0.7571653271,0.4868589924,0.4035417444,0.6026848304,0.2592458272,0.6401618791,0.6296878741,0.680967768,0.5087997598
E07000197,Stafford,0.8240276475,0.8189598111,0.3194574876,0.6670180599,0.7070779405,0.9378650591,0.6545947927,0.5679047729,0.665697498,0.4927143088,0.5607655396,0.3640398986,0.4571440451,0.5397925982,3.287e-07,0.6856293807,0.4856067622,0.4385364794,0.5405642098,0.5853315146,0.4263721978,0.6389947628,0.4593534746,0.5824160025,0.65256142,0.2548309362,0.4797173793,0.4823410595,0.4990522254,0.5872996506,0.5710176784,0.3662883806,0.8544113808,0.7242061223,0.5275408654,0.5889724695,0.2209679808,0.670776465,0.373200811,0.3020187543,0.374478251,0.2419643414,0.2212740934,0.3767122489,0.6754187633,0.4290141095,0.3802344331,0.5207143824,0.5455032697,0.814669095,0.7533347855,0.2077574368,0.7289914769,0.507191411,0.6213926912,0.8426756256,0.4880725065,0.5167950312,0.5440024152,0.6144357564,0.8362289008,0.6667591481,0.1307787973,0.1854270695
E07000198,Staffordshire Moorlands,0.1512692117,0.3503367513,0.3792287583,0.5824351029,0.6747312125,0.9358885642,0.7653195644,0.6281513393,0.5047746716,0.4692938013,0.5674183112,0.3279753693,0.30547417,0.5584306966,2.72e-08,0.701109752,0.4813028807,0.7001560287,0.5303376301,0.8284561841,0.4353671479,0.3872948005,0.4668743455,0.2806277614,0.8611754247,0.2916249148,0.7624109018,0.494058271,0.5040761983,0.66225856,0.5064264704,0.7086152656,0.293320747,0.4087489792,0.4592493814,0.5767201669,0.4761236793,0.4886620027,0.4142859362,0.5713665492,0.5263976545,0.59734539,0.6534847087,0.4048677165,0.5946105607,0.5231772141,0.3775176281,0.5622532042,0.5133928513,0.5834295548,0.6035327849,0.5749048198,0.4194946275,0.4770485264,0.750668903,0.8537092626,0.5111262981,0.5993693533,0.2510753707,0.2354179965,0.5736674402,0.5767164586,0.5269153656,0.1819524481
E07000199,Tamworth,0.2609794288,0.058427123,0.2933450613,0.7318478749,0.5656137557,0.3351439259,0.8299877929,0.3742464783,0.3580683208,0.4392185849,0.2319205343,0.2951112064,0.3221130568,0.3773648091,2e-10,0.7734314343,0.478316743,0.5667420445,0.5365932704,0.8156894333,0.4248053671,0.2904312204,0.4445972035,0.7136542202,0.1943818056,0.2352385582,0.7714386117,0.4521878953,0.4577912457,0.6464768743,0.4996815831,0.7780451044,0.4306716556,0.2891372124,0.6392528492,0.5352397934,0.7409369901,0.2588872263,0.2204743753,0.8473555722,0.3427411736,0.5949966034,0.830076637,0.3786459852,0.5679308012,0.1848709601,0.6661270162,0.4486196593,0.4366725097,0.6173081648,0.376495566,0.6655488116,0.5973607644,0.0612092919,0.5578665091,0.172802956,0.486116981,0.2592373885,0.427716843,0.1721094299,0.5794487135,0.5565592449,0.8445448535,0.3375915254
E07000200,Babergh,0.4753014338,0.7888792266,0.5716588671,0.4939981392,0.5997280173,0.6790187561,0.4335664927,0.4999880109,0.3682399413,0.5338532924,0.690959098,0.2603289341,0.5324257993,0.3178462337,3.78e-08,0.4786894114,0.4919335146,0.5381076782,0.5510300742,0.4560244978,0.5119402124,0.3822544934,0.5194083872,0.5871311667,0.6822233936,0.2669543471,0.5057719977,0.5057098108,0.5167979515,0.5826858367,0.4717400255,0.6553802562,0.5485326764,0.5325528213,0.3462615231,0.5377444888,0.6218535239,0.4372968978,0.4455675039,0.3793134322,0.4315461136,0.3876538744,0.6177164769,0.5191029129,0.580646451,0.5311974288,0.5194622821,0.4642719839,0.4594436266,0.5218735621,0.5626944512,0.429546191,0.494104405,0.9684433459,0.4454706711,0.459005944,0.4856232182,0.7223658198,0.3378762418,0.6125255758,0.3167266725,0.3514197042,0.405934737,0.7866922051
E07000201,Forest Heath,0.7158482715,0.9465788263,0.7329725764,0.5670248706,0.7961211285,0.6595912058,0.2471645217,0.7019304394,0.3862421808,0.5912204865,0.4677839722,0.2453012894,0.305719859,0.3666686548,2.10047e-05,0.2633752541,0.5467314238,0.8490039866,0.5704068878,0.8115455789,0.4489131946,0.9107392536,0.5549810922,0.5694548136,0.3031089222,0.2117967491,0.5389691447,0.4768996641,0.5369288665,0.7123766266,0.4486576596,0.9938232394,0.0061947719,0.753343483,0.5990966018,0.5148500269,0.4610318088,0.5567721139,0.3526503364,0.0040885387,0.5195774239,0.4195996561,0.8733283971,0.4589447475,0.2616545738,0.6595587482,0.5930415246,0.3627507928,0.5442390249,0.6133441868,0.5405472121,0.3094050685,0.5604039961,0.1391233984,0.8767158813,0.8481653344,0.4683938529,0.9391299058,0.9135285495,0.5645841337,0.3590370436,0.4561549132,0.8560242072,0.2248027363
E07000202,Ipswich,0.551515538,0.7091514698,0.3394779398,0.5757484112,0.8940061478,0.2093651651,0.9210392882,0.5560678225,0.4413595033,0.4589090068,0.5467089781,0.3082041368,0.4585543499,0.3185666728,3.03e-08,0.2184326569,0.4520478768,0.6213464514,0.5154952937,0.5001453504,0.488165361,0.5522896415,0.4645726497,0.7095196577,0.539611378,0.3185773835,0.6179068712,0.5123787349,0.5042102163,0.7327132447,0.4709881961,0.3485318854,0.4375900208,0.6926164327,0.4655131063,0.4326708876,0.6706261799,0.5605667558,0.583034991,0.3354674504,0.5130146738,0.5469401091,0.1759181479,0.5197764979,0.4448963946,0.5643557886,0.7952326123,0.4985346958,0.5081470945,0.7318940863,0.5416185207,0.8106107044,0.726368591,0.3576290308,0.3802200936,0.3665044529,0.4954023319,0.1517359164,0.6066597042,0.7494414666,0.5454905498,0.6003861425,0.3579369356,0.2094267389
E07000203,Mid Suffolk,0.5168816053,0.6449133765,0.5718936457,0.5282784552,0.7429436443,0.3557026878,0.165293001,0.5390809872,0.3353105928,0.5084351729,0.5323472774,0.2428452462,0.4035826441,0.3114509541,1.76e-08,0.3459081201,0.4907128675,0.65795033,0.527661199,0.4612097749,0.5108324659,0.4255020835,0.537209009,0.7962893946,0.55485556,0.3154283068,0.6558302013,0.5116385459,0.5280810434,0.5682255696,0.4360108526,0.6538174698,0.6492423762,0.65456612,0.4720441452,0.4980788228,0.4733502652,0.5748856656,0.3991120399,0.5512077262,0.4879258507,0.4097346374,0.5593463831,0.5006046045,0.2602262401,0.7510697327,0.7444364675,0.4775306018,0.5472862182,0.3637061855,0.269556092,0.5301024186,0.6741766194,0.6912067271,0.506539633,0.5254697348,0.4986944152,0.7612026363,0.2570441534,0.5422456598,0.5255017561,0.6253673918,0.3818755166,0.5546817225
E07000204,St Edmundsbury,0.0476999409,0.1635082295,0.0649517408,0.6675385215,0.6880077148,0.7108745125,0.950714857,0.7638742583,0.7923974128,0.6118370114,0.467251347,0.2038934667,0.8306888624,0.2458382994,8.09309658e-18,0.092804435,0.7111553524,0.7402354537,0.3565476495,0.4979926039,0.6000338349,0.2505087505,0.7926370309,0.4514984319,0.178196918,0.092382963,0.8048101432,0.4072803203,0.385917169,0.5162814476,0.5492562292,0.4712175598,0.0615044749,0.256128863,0.929316034,0.5463450929,0.7095781291,0.8105060009,0.1988353992,0.6229935856,0.1030533755,0.9089440704,0.4029722496,0.6401731956,0.163977033,0.4287458094,0.1163796866,0.2577702741,0.4303994623,0.5282520312,0.5478274348,0.8038712236,0.1758535468,0.046602194,0.785885839,0.5135015828,0.4314345233,0.554007331,0.6659081925,0.0979822364,0.2211787313,0.463692664,0.9901372931,0.6663640247
E07000205,Suffolk Coastal,0.7614253361,0.7315506029,0.339779732,0.4766172757,0.9351377601,0.119095651,0.8123831504,0.4400209163,0.374534282,0.4287014426,0.6900471667,0.2551320795,0.6769178783,0.2827335948,0.0,0.4259951405,0.4363593748,0.6935056912,0.4923576314,0.3990959368,0.5621970414,0.7299271078,0.4968632275,0.8243147045,0.2878349215,0.4665171107,0.6671137264,0.534237437,0.5074305781,0.5905134039,0.4458277805,0.7616798846,0.3398177482,0.3562071266,0.509648539,0.4806827352,0.4560059383,0.5382212107,0.5333404202,0.5627787864,0.5105647056,0.4939579835,0.6344190284,0.5627293009,0.5960133476,0.5293609459,0.5423933484,0.4473802116,0.5032715906,0.3708044021,0.5832033162,0.7465467302,0.6318264645,0.7663616443,0.3207025796,0.644375586,0.5180879106,0.834015289,0.9506851471,0.7977654915,0.5614380095,0.4992405713,0.5048815827,0.449237891
E07000206,Waveney,0.8513571699,0.7201837403,0.288434821,0.4013438927,0.5164832905,0.2128866023,0.7416222427,0.5654557346,0.409521319,0.387092559,0.3045271027,0.2106016016,0.6161181502,0.2532096782,7.987534854e-24,0.166661816,0.4786350457,0.5619730158,0.4971850605,0.4405154636,0.6667155602,0.5511550524,0.5318621564,0.8278233562,0.6680617073,0.8214035047,0.3573634201,0.5381230574,0.576674957,0.6802617623,0.3857325916,0.2259355574,0.5696017931,0.4408365091,0.4047430379,0.5033033775,0.6617172948,0.2253754261,0.5785022168,0.4604808619,0.5006501939,0.6298411558,0.7218971548,0.6337967853,0.5235010652,0.6788240065,0.4877087331,0.5231366859,0.4390855667,0.8827963951,0.7825314081,0.1518032594,0.4637047138,0.0890160283,0.3284421715,0.1215727434,0.6079654926,0.7098581213,0.6165281505,0.6753628534,0.1914942121,0.304462364,0.5228547253,0.6060504389
E07000207,Elmbridge,0.3194653914,0.1205700764,0.2627127501,0.3938600585,0.439061899,0.2725246416,0.7455785381,0.3556862637,0.4801996977,0.4854876791,0.3594237921,0.3246750929,0.3885266981,0.3359848818,1.624e-07,0.2911880305,0.5045500479,0.2732012754,0.4757491005,0.241153998,0.4210430251,0.5231564379,0.4807937921,0.4388207595,0.1230757403,0.3889290882,0.3705589556,0.4711426223,0.4660052041,0.2368793475,0.5020159567,0.7369624157,0.5497965513,0.4832436996,0.6006815303,0.3521010061,0.4662602838,0.6422320642,0.4667285839,0.1690697037,0.5163228129,0.5236419246,0.518670801,0.5044508103,0.6375636596,0.2324427051,0.4202960747,0.4835161743,0.4492561902,0.306212999,0.4303922406,0.5235912037,0.4815610067,0.6642401677,0.4149863557,0.6220147139,0.4710548865,0.2574435161,0.3808306112,0.4403421464,0.5140919396,0.4000800877,0.5472177365,0.1500894827
E07000208,Epsom and Ewell,0.7626105939,0.325782103,0.2474869589,0.387564138,0.3423088523,0.4994015991,0.4539302295,0.3758089413,0.4420097655,0.495941275,0.3850308993,0.3341824631,0.2830955282,0.3289180585,0.0031346593,0.3370102972,0.4988863497,0.4540352339,0.4811436134,0.2619878859,0.4143163873,0.547151362,0.4611718519,0.3417245361,0.1545532471,0.3421496141,0.3659128072,0.4731424284,0.4587522123,0.3163540289,0.5209675553,0.5211583024,0.696371137,0.7696697767,0.3960139228,0.3751917751,0.1466395571,0.6716260305,0.4014911114,0.4470765746,0.5263912106,0.2967981041,0.1639817824,0.4926538758,0.4335836046,0.3840814681,0.5672232569,0.5259211788,0.4802291014,0.3172655073,0.4445235373,0.5660887309,0.3808026543,0.7632211221,0.6282250753,0.4882891551,0.4744574562,0.3932731257,0.4222231547,0.299509603,0.47372832,0.677035036,0.3970235242,0.4340256637
E07000209,Guildford,0.7066035451,0.2294281907,0.2494649534,0.4374203541,0.5050987463,0.1996576106,0.4549672194,0.3179239798,0.3847996365,0.469295773,0.3456492701,0.3084170591,0.2634738821,0.329921775,1.05e-07,0.2697983534,0.5150516599,0.4941543292,0.4807738167,0.3403541386,0.4272106504,0.3318231643,0.4952186644,0.4802288901,0.2275289392,0.4248543983,0.371308403,0.4590352039,0.48826746,0.3763217455,0.4640120367,0.6564820635,0.5422079115,0.2942691764,0.4791478172,0.359464985,0.5679569515,0.626544007,0.3775989637,0.425388716,0.525676833,0.441677544,0.6010395793,0.4901171749,0.662024298,0.2819786529,0.446291514,0.527339547,0.4369716566,0.4480293564,0.5798450336,0.3679100005,0.46172282,0.1199179938,0.4624707637,0.1495165078,0.503255075,0.4304762214,0.4090489603,0.355824257,0.5323920483,0.3265629476,0.4288817464,0.52950868
E07000210,Mole Valley,0.723165936,0.339247712,0.2620375315,0.4201261912,0.5072163452,0.4141726188,0.8884831951,0.3263108032,0.4747239511,0.4781080267,0.4421458427,0.3089478032,0.4620667143,0.3252493512,0.0007963405,0.3787146519,0.4933343555,0.5086151163,0.4848291281,0.4427154924,0.4255058523,0.5114285588,0.4870562931,0.6185093129,0.1571092634,0.3806188302,0.4661097191,0.4784045924,0.4806597835,0.3543741543,0.515088046,0.7099004505,0.2934475505,0.5173594627,0.5194313382,0.3951855366,0.3686417548,0.734770977,0.4607307511,0.2743045079,0.4797059724,0.5917204512,0.6274613616,0.4971476222,0.4916823567,0.3951763503,0.3641257822,0.4925414376,0.4537758657,0.6698147747,0.5596392496,0.3619799935,0.6500974396,0.2332540649,0.3841317404,0.5716250005,0.4805396511,0.4939053095,0.3689396265,0.3851269309,0.5861360982,0.2880283414,0.6029286765,0.4006540286
E07000211,Reigate and Banstead,0.5711959616,0.4063326608,0.2649173881,0.4027920708,0.2937954536,0.3917086041,0.4531259824,0.3347823907,0.4289192034,0.4827784921,0.4659700031,0.3175288836,0.4408572141,0.3280578021,2.7901e-06,0.4007387899,0.4905871604,0.4375574056,0.4874310314,0.3552299804,0.4153125139,0.4734150486,0.4788500339,0.5483327152,0.1753357799,0.3288857929,0.4289464919,0.4703395598,0.4668338696,0.2717855505,0.4963621365,0.5386483342,0.5528765374,0.5394400702,0.6168658572,0.4045362431,0.4296979685,0.7250515443,0.3640116949,0.3879354129,0.4887813331,0.5030989552,0.5002225103,0.4716164371,0.3994711407,0.4342660307,0.5897148216,0.5198164312,0.4576771725,0.2016575815,0.3339749157,0.5303928417,0.4700459256,0.5788861757,0.4827452046,0.4123975954,0.4768275707,0.3193761795,0.2490159109,0.3272890366,0.2853864454,0.4551843642,0.2255937057,0.2921273338
E07000212,Runnymede,0.2881160854,0.1685768549,0.2790136891,0.4332492,0.370434078,0.2411797752,0.8039818304,0.2875161368,0.3824952181,0.4859486656,0.2946239568,0.3131827748,0.0991642155,0.3246249584,3.3e-08,0.431995068,0.4929869953,0.3170023546,0.4994008766,0.3820222466,0.441818139,0.5427477501,0.5200346396,0.2695654704,0.1165836666,0.3217344207,0.2802196684,0.4736810696,0.4585881184,0.2768659603,0.4644492046,0.6402909196,0.3966929616,0.3515639179,0.3796424473,0.4084647755,0.2168282573,0.5977054838,0.3777859683,0.3517720549,0.4660472658,0.5791792754,0.803064497,0.5054135582,0.4757974048,0.4608508373,0.7004063206,0.4657141253,0.4205689787,0.3793441391,0.4266215493,0.4661182745,0.3903456438,0.1149764833,0.8029128914,0.5398891989,0.472360897,0.198713641,0.2087691724,0.4080201909,0.5803112578,0.4509079346,0.265645195,0.2503230118
E07000213,Spelthorne,0.3516677029,0.432129904,0.2517778807,0.4604115107,0.5466499664,0.6073354117,0.9408907461,0.3095416967,0.5078687893,0.4854705781,0.1105173159,0.2986188205,0.6871514886,0.3451538635,0.0073257163,0.3561152475,0.4894317479,0.5994306571,0.4856038451,0.3583498803,0.4120318722,0.2081671872,0.4784146736,0.590149723,0.1460027383,0.3378921345,0.1955430861,0.4619785728,0.4471862821,0.1317742658,0.4824525026,0.3581803196,0.5266986364,0.6399434773,0.8137850081,0.4116158838,0.0634587635,0.3860882974,0.3179126588,0.7976850986,0.4232399462,0.5009017208,0.096107126,0.4825177223,0.6076774465,0.7686692163,0.2985527955,0.5152011392,0.4506052356,0.9019488376,0.3381501381,0.9243189485,0.710300592,0.0890483787,0.157151523,0.248475243,0.4665614167,0.7624697947,0.2111217058,0.939604775,0.8026667834,0.1618958485,0.5134132124,0.0288812481
E07000214,Surrey Heath,0.4936032492,0.6290649313,0.2687104954,0.4560422621,0.3660650715,0.263939724,0.2108126465,0.2876188382,0.3545193466,0.4681695686,0.5475359979,0.3059564165,0.4656290549,0.3324122343,0.0002290122,0.4958868772,0.4941276452,0.6441974084,0.4921148208,0.3707757911,0.4231729032,0.5343449533,0.4952356878,0.4216624177,0.0980901617,0.3409005476,0.5138832416,0.4608201684,0.4646316553,0.4243585232,0.5129752727,0.3417516617,0.4159398976,0.4927158049,0.5227080933,0.3957613956,0.3706430914,0.6458579279,0.3856540677,0.5567018319,0.4920142175,0.3541837342,0.3939564092,0.4651400025,0.6775235941,0.3269769281,0.4516881827,0.4462037389,0.4552327444,0.364129389,0.4862806546,0.4899542007,0.4592901222,0.6796700206,0.5715999875,0.5928532224,0.4735610537,0.7039494777,0.3832522636,0.6498300595,0.324138773,0.4826318742,0.4369135747,0.7215746904
